malleable_count,strategic_count,balanced_count,confident_count,static_count,winner_type,final_price,round_count,winner_valuation,efficiency
4,0,8,1,7,static/inflex,1120,31,1112.3093380244666,120
4,0,8,2,6,static/inflex,1140,32,1163.82359866767,140
4,0,8,3,5,static/inflex,1200,35,1327.2876304485565,200
4,0,8,4,4,static/inflex,1180,34,1241.613785475469,180
4,0,8,5,3,confident,1080,29,1166.5710311640917,80
4,0,8,6,2,static/inflex,1180,34,1218.2302885223355,180
4,0,8,7,1,static/inflex,1120,31,1220.558348831869,120
4,0,8,8,0,balanced,1140,32,1309.071681152506,140
4,0,9,0,7,static/inflex,1140,32,1220.686595826608,140
4,0,9,1,6,confident,1040,27,1039.8978761031874,40
4,0,9,2,5,static/inflex,1080,29,1078.7946394413618,80
4,0,9,3,4,confident,1200,35,1254.2021787215047,200
4,0,9,4,3,static/inflex,1020,26,1088.632138260459,20
4,0,9,5,2,static/inflex,1100,30,1172.354828516396,100
4,0,9,6,1,confident,1100,30,1104.101723874131,100
4,0,9,7,0,confident,1080,29,1102.2440982340859,80
4,0,10,0,6,static/inflex,1060,28,1073.2036103482264,60
4,0,10,1,5,static/inflex,1120,31,1126.7593138809548,120
4,0,10,2,4,static/inflex,1120,31,1206.6449623510343,120
4,0,10,3,3,static/inflex,1160,33,1154.5831349772611,160
4,0,10,4,2,static/inflex,1080,29,1149.8830011950154,80
4,0,10,5,1,static/inflex,1020,26,1040.1953934616527,20
4,0,10,6,0,confident,1160,33,1179.1180622097988,160
4,0,11,0,5,static/inflex,1000,25,1106.937613641195,0
4,0,11,1,4,static/inflex,1020,26,1073.9239142377505,20
4,0,11,2,3,static/inflex,1300,40,1295.752100896073,300
4,0,11,3,2,static/inflex,1120,31,1180.7011793547194,120
4,0,11,4,1,confident,1000,25,1056.5775353884355,0
4,0,11,5,0,balanced,1040,27,1043.8379961130174,40
4,0,12,0,4,static/inflex,1060,28,1130.4004957187697,60
4,0,12,1,3,static/inflex,1020,26,1063.223425941845,20
4,0,12,2,2,balanced,1060,28,1069.3174678244275,60
4,0,12,3,1,confident,980,24,970.8691766852929,20
4,0,12,4,0,confident,1020,26,1100.7468412759895,20
4,0,13,0,3,static/inflex,1220,36,1229.082989510858,220
4,0,13,1,2,static/inflex,1100,30,1295.168872649689,100
4,0,13,2,1,static/inflex,1080,29,1249.3462818986984,80
4,0,13,3,0,confident,1000,25,1016.9743287107775,0
4,0,14,0,2,balanced,1020,26,1021.4527705479745,20
4,0,14,1,1,balanced,1020,26,1027.6829449459995,20
4,0,14,2,0,balanced,1020,26,1027.9349624589133,20
4,0,15,0,1,static/inflex,1200,35,1213.459406224946,200
4,0,15,1,0,confident,1020,26,1183.59302562396,20
4,0,16,0,0,balanced,1060,28,1084.199067507092,60
4,1,0,0,15,static/inflex,1180,34,1172.755538438985,180
4,1,0,1,14,static/inflex,1180,34,1180.210426394814,180
4,1,0,2,13,static/inflex,1200,35,1237.7961273087928,200
4,1,0,3,12,static/inflex,1140,32,1211.0548637735226,140
4,1,0,4,11,static/inflex,1200,35,1235.6870640314692,200
4,1,0,5,10,static/inflex,1040,27,1096.2623436851277,40
4,1,0,6,9,static/inflex,1080,29,1226.317569410995,80
4,1,0,7,8,static/inflex,1200,35,1226.841106101925,200
4,1,0,8,7,static/inflex,1180,34,1206.6479815893624,180
4,1,0,9,6,static/inflex,1140,32,1139.8878203146896,140
4,1,0,10,5,confident,1100,30,1187.5044941466756,100
4,1,0,11,4,confident,1220,36,1240.8801685424025,220
4,1,0,12,3,static/inflex,1020,26,1034.8075738164175,20
4,1,0,13,2,static/inflex,1060,28,1095.6928307323885,60
4,1,0,14,1,confident,1020,26,1081.9673146321215,20
4,1,0,15,0,confident,1080,29,1088.5294136438217,80
4,1,1,0,14,static/inflex,1100,30,1092.5327060096752,100
4,1,1,1,13,static/inflex,1180,34,1182.3137812122577,180
4,1,1,2,12,static/inflex,1160,33,1158.537800584494,160
4,1,1,3,11,static/inflex,1280,39,1301.5272320677136,280
4,1,1,4,10,static/inflex,1220,36,1336.5188287234164,220
4,1,1,5,9,confident,1140,32,1165.51549502084,140
4,1,1,6,8,static/inflex,1140,32,1133.1476067503004,140
4,1,1,7,7,static/inflex,1200,35,1217.4352717043919,200
4,1,1,8,6,confident,1120,31,1115.4934629919787,120
4,1,1,9,5,static/inflex,1220,36,1246.6530918874284,220
4,1,1,10,4,static/inflex,1100,30,1119.4911868159782,100
4,1,1,11,3,confident,1080,29,1071.4616764003497,80
4,1,1,12,2,static/inflex,1080,29,1159.7586362437623,80
4,1,1,13,1,static/inflex,1100,30,1100.9130925644654,100
4,1,1,14,0,confident,1120,31,1186.7891089937027,120
4,1,2,0,13,static/inflex,1100,30,1192.4683361692646,100
4,1,2,1,12,static/inflex,1200,35,1199.4969375856551,200
4,1,2,2,11,static/inflex,1240,37,1309.3591153028153,240
4,1,2,3,10,static/inflex,1160,33,1244.819865972224,160
4,1,2,4,9,confident,1140,32,1172.0997485181606,140
4,1,2,5,8,static/inflex,1040,27,1144.3204650358105,40
4,1,2,6,7,static/inflex,1220,36,1324.0207693492075,220
4,1,2,7,6,static/inflex,1280,39,1298.7116142349832,280
4,1,2,8,5,confident,1160,33,1146.206703299253,160
4,1,2,9,4,static/inflex,1060,28,1087.4071613531955,60
4,1,2,10,3,confident,1260,38,1248.1303752485135,260
4,1,2,11,2,confident,1120,31,1153.8150113726654,120
4,1,2,12,1,static/inflex,1080,29,1191.581142504136,80
4,1,2,13,0,confident,1120,31,1131.9507452355563,120
4,1,3,0,12,static/inflex,1220,36,1254.9550865026931,220
4,1,3,1,11,static/inflex,1220,36,1229.8780883137956,220
4,1,3,2,10,static/inflex,1160,33,1216.6255454960985,160
4,1,3,3,9,static/inflex,1100,30,1105.2343289930818,100
4,1,3,4,8,static/inflex,1140,32,1135.71739255442,140
4,1,3,5,7,static/inflex,1240,37,1342.879894515063,240
4,1,3,6,6,static/inflex,1320,41,1349.2354889251242,320
4,1,3,7,5,static/inflex,1260,38,1306.3842980956274,260
4,1,3,8,4,confident,1080,29,1068.4539454574358,80
4,1,3,9,3,confident,1060,28,1144.9904316385314,60
4,1,3,10,2,confident,1080,29,1086.1211389284688,80
4,1,3,11,1,confident,1080,29,1119.8106995838205,80
4,1,3,12,0,confident,1080,29,1238.8108594878381,80
4,1,4,0,11,static/inflex,1180,34,1255.6410910936008,180
4,1,4,1,10,static/inflex,1140,32,1308.8362856566275,140
4,1,4,2,9,static/inflex,1240,37,1302.247570220658,240
4,1,4,3,8,static/inflex,1140,32,1148.2396952881859,140
4,1,4,4,7,static/inflex,1120,31,1308.6521563180982,120
4,1,4,5,6,static/inflex,1160,33,1253.8099102862698,160
4,1,4,6,5,confident,1200,35,1197.6601590678054,200
4,1,4,7,4,confident,1120,31,1116.152538473702,120
4,1,4,8,3,static/inflex,1120,31,1227.090981881454,120
4,1,4,9,2,confident,1080,29,1138.8589209637441,80
4,1,4,10,1,static/inflex,1100,30,1198.6204336426135,100
4,1,4,11,0,confident,1100,30,1092.3045304979248,100
4,1,5,0,10,static/inflex,1120,31,1172.051772842104,120
4,1,5,1,9,static/inflex,1180,34,1356.4882503722358,180
4,1,5,2,8,static/inflex,1140,32,1153.721636838354,140
4,1,5,3,7,static/inflex,1060,28,1075.6466120488099,60
4,1,5,4,6,confident,1100,30,1125.3994672205204,100
4,1,5,5,5,static/inflex,1100,30,1134.942079214752,100
4,1,5,6,4,static/inflex,1160,33,1178.1701389740672,160
4,1,5,7,3,confident,1140,32,1162.973062240589,140
4,1,5,8,2,confident,1080,29,1088.6159677416981,80
4,1,5,9,1,confident,1060,28,1122.8411481655714,60
4,1,5,10,0,confident,1080,29,1119.8764323563255,80
4,1,6,0,9,static/inflex,1340,42,1372.1645053568227,340
4,1,6,1,8,static/inflex,1220,36,1343.6711746672602,220
4,1,6,2,7,static/inflex,1140,32,1195.1417539691834,140
4,1,6,3,6,static/inflex,1340,42,1351.1322693772881,340
4,1,6,4,5,balanced,1060,28,1063.939077254066,60
4,1,6,5,4,static/inflex,1080,29,1272.9590784890715,80
4,1,6,6,3,static/inflex,1000,25,1055.7734607902464,0
4,1,6,7,2,static/inflex,1180,34,1443.6044373387936,180
4,1,6,8,1,static/inflex,1200,35,1218.0290908810805,200
4,1,6,9,0,confident,1020,26,1149.9541714023082,20
4,1,7,0,8,static/inflex,1140,32,1176.2349515627775,140
4,1,7,1,7,static/inflex,1040,27,1087.0675345348045,40
4,1,7,2,6,static/inflex,1200,35,1238.1465137391983,200
4,1,7,3,5,confident,1100,30,1171.6398916914522,100
4,1,7,4,4,static/inflex,1160,33,1142.5405734040448,160
4,1,7,5,3,static/inflex,1160,33,1199.4449702318648,160
4,1,7,6,2,static/inflex,1100,30,1101.3274408040666,100
4,1,7,7,1,static/inflex,1080,29,1085.609228829886,80
4,1,7,8,0,confident,1080,29,1125.78036391134,80
4,1,8,0,7,static/inflex,1020,26,1191.9942395622502,20
4,1,8,1,6,static/inflex,1120,31,1165.0966042391174,120
4,1,8,2,5,static/inflex,1200,35,1308.2408753253894,200
4,1,8,3,4,confident,1100,30,1119.4819902096413,100
4,1,8,4,3,balanced,1000,25,1044.9301401723355,0
4,1,8,5,2,balanced,1120,31,1121.5366806213176,120
4,1,8,6,1,confident,1100,30,1103.7564523052142,100
4,1,8,7,0,confident,1100,30,1179.3489279153619,100
4,1,9,0,6,static/inflex,1080,29,1268.5735259284052,80
4,1,9,1,5,static/inflex,1040,27,1118.9132751692434,40
4,1,9,2,4,static/inflex,1060,28,1105.6345726476745,60
4,1,9,3,3,static/inflex,1240,37,1391.6060903083367,240
4,1,9,4,2,static/inflex,1120,31,1222.78529085692,120
4,1,9,5,1,balanced,1080,29,1068.8686445976875,80
4,1,9,6,0,balanced,1020,26,1030.553401390674,20
4,1,10,0,5,static/inflex,1160,33,1170.7117725220712,160
4,1,10,1,4,confident,1060,28,1087.1312412247194,60
4,1,10,2,3,balanced,1040,27,1038.2742307563499,40
4,1,10,3,2,static/inflex,1060,28,1111.2946883248746,60
4,1,10,4,1,balanced,1020,26,1029.831619283834,20
4,1,10,5,0,confident,1020,26,1062.4512196176777,20
4,1,11,0,4,static/inflex,1140,32,1140.0788311819642,140
4,1,11,1,3,static/inflex,1020,26,1151.1885649218025,20
4,1,11,2,2,static/inflex,1120,31,1156.8746162853975,120
4,1,11,3,1,balanced,960,23,1049.8561554291532,40
4,1,11,4,0,confident,960,23,1005.7518120770669,40
4,1,12,0,3,static/inflex,1020,26,1024.7573760296061,20
4,1,12,1,2,balanced,1060,28,1068.6247791924397,60
4,1,12,2,1,confident,1000,25,999.3911094467252,0
4,1,12,3,0,confident,1100,30,1099.5439649372267,100
4,1,13,0,2,balanced,1120,31,1107.7995401223861,120
4,1,13,1,1,balanced,1040,27,1068.779660524897,40
4,1,13,2,0,balanced,1040,27,1104.130740621869,40
4,1,14,0,1,balanced,1020,26,1014.5847873705468,20
4,1,14,1,0,balanced,1020,26,1044.6851612127298,20
4,1,15,0,0,balanced,1040,27,1049.0142396710546,40
4,2,0,0,14,static/inflex,1220,36,1363.9716537103127,220
4,2,0,1,13,static/inflex,1140,32,1385.677055892315,140
4,2,0,2,12,static/inflex,1000,25,1045.2392123554466,0
4,2,0,3,11,static/inflex,1120,31,1156.2440458966598,120
4,2,0,4,10,static/inflex,1180,34,1255.0454652634164,180
4,2,0,5,9,static/inflex,1160,33,1243.6889532508226,160
4,2,0,6,8,static/inflex,1160,33,1194.4027662261844,160
4,2,0,7,7,static/inflex,1060,28,1347.466759018145,60
4,2,0,8,6,confident,1100,30,1122.996280932902,100
4,2,0,9,5,static/inflex,1200,35,1271.833314308633,200
4,2,0,10,4,confident,1100,30,1233.5626127521862,100
4,2,0,11,3,confident,1080,29,1126.860267887204,80
4,2,0,12,2,confident,1160,33,1290.8685714922278,160
4,2,0,13,1,confident,1120,31,1141.3977500384456,120
4,2,0,14,0,confident,1100,30,1107.6380648510935,100
4,2,1,0,13,static/inflex,1140,32,1161.9983362933078,140
4,2,1,1,12,static/inflex,1260,38,1272.1385419172755,260
4,2,1,2,11,static/inflex,1280,39,1328.8559017505363,280
4,2,1,3,10,static/inflex,1180,34,1209.205589741664,180
4,2,1,4,9,static/inflex,1160,33,1199.8943468575108,160
4,2,1,5,8,static/inflex,1100,30,1097.8008025013016,100
4,2,1,6,7,static/inflex,1220,36,1227.310760174854,220
4,2,1,7,6,static/inflex,1200,35,1197.0460043940252,200
4,2,1,8,5,confident,1200,35,1247.9122321098853,200
4,2,1,9,4,confident,1140,32,1188.3451609500044,140
4,2,1,10,3,confident,1060,28,1054.2099425513607,60
4,2,1,11,2,confident,1080,29,1155.2764107225055,80
4,2,1,12,1,static/inflex,1200,35,1258.3796634150194,200
4,2,1,13,0,confident,1060,28,1089.9836944063677,60
4,2,2,0,12,static/inflex,1120,31,1200.0367814918623,120
4,2,2,1,11,static/inflex,1160,33,1358.7568437028458,160
4,2,2,2,10,static/inflex,1120,31,1207.4265741187176,120
4,2,2,3,9,static/inflex,1240,37,1283.8171021758726,240
4,2,2,4,8,static/inflex,1140,32,1287.7343023890323,140
4,2,2,5,7,confident,1100,30,1096.8574033342961,100
4,2,2,6,6,static/inflex,1100,30,1116.623032225592,100
4,2,2,7,5,confident,1100,30,1208.6113293685703,100
4,2,2,8,4,static/inflex,1080,29,1101.3532237133886,80
4,2,2,9,3,static/inflex,1060,28,1146.801603254656,60
4,2,2,10,2,confident,1140,32,1185.615360575423,140
4,2,2,11,1,confident,1020,26,1226.8694953846093,20
4,2,2,12,0,confident,1020,26,1139.0980687578192,20
4,2,3,0,11,static/inflex,1220,36,1283.433222161072,220
4,2,3,1,10,static/inflex,1180,34,1191.6054017414037,180
4,2,3,2,9,static/inflex,1220,36,1223.2248421775123,220
4,2,3,3,8,confident,1240,37,1336.8143475784202,240
4,2,3,4,7,static/inflex,1080,29,1100.9098726972727,80
4,2,3,5,6,static/inflex,1180,34,1284.2314799064636,180
4,2,3,6,5,static/inflex,1180,34,1254.2156039443864,180
4,2,3,7,4,static/inflex,1120,31,1225.010766786361,120
4,2,3,8,3,static/inflex,1260,38,1276.0375385002492,260
4,2,3,9,2,confident,1100,30,1099.4367419735584,100
4,2,3,10,1,confident,1180,34,1184.9869889765373,180
4,2,3,11,0,confident,1080,29,1082.1603829596681,80
4,2,4,0,10,static/inflex,1140,32,1192.4276115192968,140
4,2,4,1,9,static/inflex,1140,32,1175.3517124102295,140
4,2,4,2,8,static/inflex,1040,27,1130.9520953924555,40
4,2,4,3,7,static/inflex,1100,30,1199.3605134239028,100
4,2,4,4,6,static/inflex,1220,36,1259.8398788841814,220
4,2,4,5,5,static/inflex,1160,33,1219.6103022071677,160
4,2,4,6,4,static/inflex,1100,30,1145.235230040979,100
4,2,4,7,3,balanced,1120,31,1109.5932547348639,120
4,2,4,8,2,static/inflex,1220,36,1250.7393275455036,220
4,2,4,9,1,confident,1140,32,1129.7901714035315,140
4,2,4,10,0,confident,1020,26,1148.4198550583744,20
4,2,5,0,9,static/inflex,1160,33,1283.75085055815,160
4,2,5,1,8,balanced,1100,30,1094.3675616651872,100
4,2,5,2,7,static/inflex,1180,34,1263.6871942834769,180
4,2,5,3,6,static/inflex,1120,31,1251.5644415509723,120
4,2,5,4,5,static/inflex,1080,29,1082.698728706009,80
4,2,5,5,4,confident,1080,29,1155.7289015202903,80
4,2,5,6,3,static/inflex,1080,29,1194.4741118696202,80
4,2,5,7,2,confident,1060,28,1190.4150178264472,60
4,2,5,8,1,static/inflex,1040,27,1164.3385776944608,40
4,2,5,9,0,confident,1060,28,1126.2210722176148,60
4,2,6,0,8,balanced,1100,30,1112.2665693943347,100
4,2,6,1,7,static/inflex,1140,32,1280.5962586723879,140
4,2,6,2,6,static/inflex,1040,27,1225.873226645868,40
4,2,6,3,5,confident,1120,31,1118.7849776379724,120
4,2,6,4,4,static/inflex,1200,35,1202.1360621040358,200
4,2,6,5,3,static/inflex,1180,34,1166.70399800517,180
4,2,6,6,2,static/inflex,1120,31,1163.5717289307095,120
4,2,6,7,1,confident,1060,28,1140.585603472239,60
4,2,6,8,0,confident,1060,28,1055.9903331423582,60
4,2,7,0,7,static/inflex,1100,30,1169.878321862683,100
4,2,7,1,6,static/inflex,1100,30,1185.0359620739403,100
4,2,7,2,5,static/inflex,1160,33,1321.5167509363846,160
4,2,7,3,4,static/inflex,1060,28,1122.9683299368287,60
4,2,7,4,3,static/inflex,1140,32,1195.5961670891818,140
4,2,7,5,2,balanced,1080,29,1163.0598556114953,80
4,2,7,6,1,confident,1060,28,1110.285364261151,60
4,2,7,7,0,confident,1020,26,1031.7105363549128,20
4,2,8,0,6,static/inflex,1140,32,1186.2027010600427,140
4,2,8,1,5,static/inflex,1140,32,1271.9978051097644,140
4,2,8,2,4,static/inflex,1120,31,1236.44290895784,120
4,2,8,3,3,confident,1060,28,1171.0124826194512,60
4,2,8,4,2,balanced,1020,26,1035.355943718229,20
4,2,8,5,1,confident,1060,28,1121.7148226177467,60
4,2,8,6,0,confident,1140,32,1185.5059265274115,140
4,2,9,0,5,balanced,1080,29,1106.9310112595588,80
4,2,9,1,4,balanced,1020,26,1038.2222274928995,20
4,2,9,2,3,static/inflex,1260,38,1362.2539556882602,260
4,2,9,3,2,static/inflex,1060,28,1235.557990127074,60
4,2,9,4,1,balanced,1060,28,1097.7320030707083,60
4,2,9,5,0,balanced,980,24,1067.7485851442852,20
4,2,10,0,4,static/inflex,1060,28,1115.164946928998,60
4,2,10,1,3,static/inflex,1020,26,1231.8280803701566,20
4,2,10,2,2,static/inflex,1120,31,1137.6114307295015,120
4,2,10,3,1,balanced,980,24,1069.8395756689986,20
4,2,10,4,0,balanced,1020,26,1036.8151472976404,20
4,2,11,0,3,static/inflex,1060,28,1261.150914376122,60
4,2,11,1,2,static/inflex,1080,29,1197.4042011903332,80
4,2,11,2,1,static/inflex,1060,28,1119.9607039739462,60
4,2,11,3,0,balanced,1000,25,1111.424898044524,0
4,2,12,0,2,static/inflex,1020,26,1064.4733694468273,20
4,2,12,1,1,balanced,1000,25,1031.3588509236463,0
4,2,12,2,0,balanced,1000,25,1006.2056481096864,0
4,2,13,0,1,balanced,1020,26,1044.8203211795437,20
4,2,13,1,0,balanced,1040,27,1043.5768019422605,40
4,2,14,0,0,strategic/respon,1060,28,1053.911958888796,60
4,3,0,0,13,static/inflex,1120,31,1121.6897051903907,120
4,3,0,1,12,static/inflex,1160,33,1196.8479476097423,160
4,3,0,2,11,static/inflex,1080,29,1259.0527033568674,80
4,3,0,3,10,static/inflex,1160,33,1301.1104547241607,160
4,3,0,4,9,static/inflex,1160,33,1314.1599958206884,160
4,3,0,5,8,static/inflex,1120,31,1159.7766375146552,120
4,3,0,6,7,static/inflex,1080,29,1179.14499717172,80
4,3,0,7,6,static/inflex,1100,30,1103.3711254634602,100
4,3,0,8,5,static/inflex,1040,27,1299.940068813763,40
4,3,0,9,4,static/inflex,1100,30,1164.2478676906894,100
4,3,0,10,3,confident,1160,33,1236.1737908833204,160
4,3,0,11,2,static/inflex,1140,32,1193.3453321655843,140
4,3,0,12,1,confident,1080,29,1076.6756956269755,80
4,3,0,13,0,confident,1040,27,1128.640086225199,40
4,3,1,0,12,static/inflex,1240,37,1230.1241984141657,240
4,3,1,1,11,static/inflex,1180,34,1211.518818626281,180
4,3,1,2,10,static/inflex,1140,32,1136.480159377873,140
4,3,1,3,9,static/inflex,1180,34,1230.333698470589,180
4,3,1,4,8,static/inflex,1060,28,1052.7003862035012,60
4,3,1,5,7,static/inflex,1200,35,1223.9714147777615,200
4,3,1,6,6,confident,1140,32,1157.5955661373212,140
4,3,1,7,5,confident,1080,29,1178.775158471301,80
4,3,1,8,4,static/inflex,1140,32,1250.5075542553236,140
4,3,1,9,3,static/inflex,1200,35,1269.330740616883,200
4,3,1,10,2,static/inflex,1140,32,1160.4880521024295,140
4,3,1,11,1,confident,1120,31,1154.588459323653,120
4,3,1,12,0,confident,1140,32,1141.6251218058926,140
4,3,2,0,11,static/inflex,1160,33,1266.2762282309905,160
4,3,2,1,10,static/inflex,1220,36,1334.274732924919,220
4,3,2,2,9,static/inflex,1160,33,1231.316309331194,160
4,3,2,3,8,static/inflex,1120,31,1202.3827261016427,120
4,3,2,4,7,static/inflex,1080,29,1101.9590236905372,80
4,3,2,5,6,static/inflex,1120,31,1162.4979419342174,120
4,3,2,6,5,static/inflex,1160,33,1309.4088169994777,160
4,3,2,7,4,confident,1160,33,1287.2872948425188,160
4,3,2,8,3,static/inflex,1120,31,1211.067521212815,120
4,3,2,9,2,confident,1060,28,1174.6201781272728,60
4,3,2,10,1,confident,1080,29,1154.1218530133026,80
4,3,2,11,0,confident,1040,27,1052.826546671957,40
4,3,3,0,10,static/inflex,1240,37,1247.453458362256,240
4,3,3,1,9,static/inflex,1120,31,1125.707220171275,120
4,3,3,2,8,static/inflex,1100,30,1120.5174960429422,100
4,3,3,3,7,static/inflex,1080,29,1164.0285160000192,80
4,3,3,4,6,static/inflex,1120,31,1250.461722451189,120
4,3,3,5,5,confident,1120,31,1162.9476153731378,120
4,3,3,6,4,confident,1080,29,1085.6722824990577,80
4,3,3,7,3,static/inflex,1140,32,1241.8940616374548,140
4,3,3,8,2,static/inflex,1160,33,1203.6694682619923,160
4,3,3,9,1,static/inflex,1100,30,1219.4139252905345,100
4,3,3,10,0,confident,1140,32,1147.7297677389229,140
4,3,4,0,9,static/inflex,1120,31,1377.8672437370794,120
4,3,4,1,8,static/inflex,1100,30,1111.3609761183736,100
4,3,4,2,7,static/inflex,1200,35,1201.528616214466,200
4,3,4,3,6,confident,1120,31,1128.291319015551,120
4,3,4,4,5,static/inflex,1000,25,1014.5548170598156,0
4,3,4,5,4,static/inflex,1180,34,1293.0241761747238,180
4,3,4,6,3,confident,1040,27,1112.5598269109848,40
4,3,4,7,2,confident,1100,30,1174.0084379284972,100
4,3,4,8,1,confident,1080,29,1126.48159710306,80
4,3,4,9,0,confident,1040,27,1073.8337756034543,40
4,3,5,0,8,static/inflex,1340,42,1353.9070374199464,340
4,3,5,1,7,static/inflex,1160,33,1169.8923725417212,160
4,3,5,2,6,static/inflex,1160,33,1162.2420178067885,160
4,3,5,3,5,static/inflex,1120,31,1354.9826015669003,120
4,3,5,4,4,static/inflex,1080,29,1113.2925389421218,80
4,3,5,5,3,confident,1020,26,1016.2274676118504,20
4,3,5,6,2,confident,960,23,984.2253469271831,40
4,3,5,7,1,static/inflex,1120,31,1115.782672919929,120
4,3,5,8,0,confident,1060,28,1063.8735237938201,60
4,3,6,0,7,static/inflex,1140,32,1204.4152799017663,140
4,3,6,1,6,balanced,1120,31,1111.3864166028543,120
4,3,6,2,5,static/inflex,960,23,1098.5769602686166,40
4,3,6,3,4,static/inflex,1020,26,1020.9537058177048,20
4,3,6,4,3,static/inflex,1060,28,1242.7036888494051,60
4,3,6,5,2,static/inflex,1000,25,1046.625807280652,0
4,3,6,6,1,confident,1060,28,1082.0693022836147,60
4,3,6,7,0,confident,1020,26,1097.232713750396,20
4,3,7,0,6,static/inflex,1080,29,1256.6808322132017,80
4,3,7,1,5,static/inflex,1020,26,1080.6750941456755,20
4,3,7,2,4,static/inflex,1100,30,1218.6710499701005,100
4,3,7,3,3,static/inflex,1060,28,1085.4692931878103,60
4,3,7,4,2,balanced,1060,28,1074.9549388308774,60
4,3,7,5,1,static/inflex,1100,30,1175.2360143491062,100
4,3,7,6,0,confident,1020,26,1043.8595316404856,20
4,3,8,0,5,static/inflex,1260,38,1285.8169541036484,260
4,3,8,1,4,static/inflex,1160,33,1278.8253798146898,160
4,3,8,2,3,balanced,1040,27,1072.8958520141503,40
4,3,8,3,2,balanced,1060,28,1132.3560415166794,60
4,3,8,4,1,static/inflex,960,23,1134.8488975411772,40
4,3,8,5,0,confident,1020,26,1070.8244653265128,20
4,3,9,0,4,static/inflex,1060,28,1092.5295939559498,60
4,3,9,1,3,static/inflex,1100,30,1239.2587478749442,100
4,3,9,2,2,balanced,1000,25,1050.0697716677346,0
4,3,9,3,1,confident,1020,26,1094.7839978986085,20
4,3,9,4,0,balanced,1020,26,1032.8407127198193,20
